0
How many students below Age 12 years old in Grade 10 are MALES?
How many students below Age 12 years old in Grade 11 are MALES?
How many students below Age 12 years old in Grade 12 are MALES?
How many students below Age 12 years old in Grade 10 are FEMALES?
How many students below Age 12 years old in Grade 11 are FEMALES?
How many students below Age 12 years old in Grade 12 are FEMALES?
How many students Age 12 years old in Grade 10 are MALES?
How many students Age 12 years old in Grade 11 are MALES?
How many students Age 12 years old in Grade 12 are MALES?
How many students Age 12 years old in Grade 10 are FEMALES?
How many students Age 12 years old in Grade 11 are FEMALES?
How many students Age 12 years old in Grade 12 are FEMALES?
How many students  Age 13 years old in Grade 10 are MALES?
How many students  Age 13 years old in Grade 11 are MALES?
How many students  Age 13 years old in Grade 12 are MALES?
How many students  Age 13 years old in Grade 10 are FEMALES?
How many students  Age 13 years old in Grade 11 are FEMALES?
How many students  Age 13 years old in Grade 12 are FEMALES?
How many students  Age 14 years old in Grade 10 are MALES?
How many students  Age 14 years old in Grade 11 are MALES?
How many students  Age 14 years old in Grade 12 are MALES?
How many students  Age 14 years old in Grade 10 are FEMALES?
How many students  Age 14 years old in Grade 11 are FEMALES?
How many students  Age 14 years old in Grade 12 are FEMALES?
How many students  Age 15 years old in Grade 10 are MALES?
How many students  Age 15 years old in Grade 11 are MALES?
How many students  Age 15 years old in Grade 12 are MALES?
How many students  age 15 Years old  in Grade 10 are FEMALES?
How many students  age 15 Years old  in Grade 11 are FEMALES?
How many students  age 15 Years old  in Grade 12 are FEMALES?
How many students age 16 Years old  in Grade 10 are MALES?
How many students age 16 Years old  in Grade 11 are MALES?
How many students age 16 Years old  in Grade 12 are MALES?
How many students  above Age 16 in Grade 10 are FEMALES?
How many students  above Age 16 in Grade 11 are FEMALES?
How many students  above Age 16 in Grade 12 are FEMALES?
How many students age 17 in Grade 10 are MALES?
How many students age 17 in Grade 11 are MALES?
How many students age 17 in Grade 12 are MALES?
How many students age 17 in Grade 10 are FEMALES?
How many students age 17 in Grade 11 are FEMALES?
How many students age 17 in Grade 12 are FEMALES?
How many students age 18 in Grade 10 are MALES?
How many students age 18 in Grade 11 are MALES?
How many students age 18 in Grade 12 are MALES?
How many students age 18 in Grade 10 are FEMALES?
How many students age 18 in Grade 11 are FEMALES?
How many students age 18 in Grade 12 are FEMALES?
How many students age 19 in Grade 10 are MALES?
How many students age 19 in Grade 11 are MALES?
How many students age 19 in Grade 12 are MALES?
How many students age 19 in Grade 10 are FEMALES?
How many students age 19 in Grade 11 are FEMALES?
How many students age 19 in Grade 12 are FEMALES?
How many students age 20 in Grade 10 are MALES?
How many students age 20 in Grade 11 are MALES?
How many students age 20 in Grade 12 are MALES?
How many students age 20 in Grade 10 are FEMALES?
How many students age 20 in Grade 11 that are FEMALES?
How many students age 20 in Grade 12 that are FEMALES?
How many students above age 20 in Grade 10 that are MALES?
How many students above age 20 in Grade 11 that are MALES?
How many students above age 20 in Grade 12 that are MALES?
How many students above age 20 in Grade 10 that are FEMALES?
How many students above age 20 in Grade 11 that are FEMALES?
How many students above age 20 in Grade 12 that are FEMALES?
