0
How many MALE students AGE 5 YEARS OLD are in Nursery?
How many MALE students AGE 6 YEARS OLD are in Nursery?
How many MALE students AGE 7 YEARS OLD are in Nursery?
How many MALE students AGE 8 YEARS OLD are in Nursery?
How many MALE students Above AGE 8 YEARS OLD are in Nursery?
How many FEMALE students  AGE 3 YEARS OLD are in Nursery?
How many FEMALE students  AGE 4 YEARS OLD are in Nursery?
How many FEMALE students  AGE 5 YEARS OLD are in Nursery?
How many FEMALE students  AGE 6 YEARS OLD are in Nursery?
How many FEMALE students  AGE 7 YEARS OLD are in Nursery?
How many FEMALE students  AGE 8 YEARS OLD are in Nursery?
How many FEMALE students  above AGE 8 YEARS OLD are in Nursery?
How many MALE students AGE 3 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 4 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 5 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 6 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 7 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 8 YEARS OLD are in Pre-Kindergarten?
How many MALE students above AGE 8 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 3 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 4 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 5 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 6 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 7 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  AGE 8 YEARS OLD are in Pre-Kindergarten?
How many FEMALE students  above AGE 8 YEARS OLD are in Pre-Kindergarten?
How many MALE students AGE 3 YEARS OLD are in Kindergarten?
How many MALE students AGE 4 YEARS OLD are in Kindergarten?
How many FEMALE students  AGE 5 YEARS OLD are in Kindergarten?
How many FEMALE students  AGE 6 YEARS OLD are in Kindergarten?
How many FEMALE students  AGE 7 YEARS OLD are in Kindergarten?
How many FEMALE students  AGE 8 YEARS OLD are in Kindergarten?
How many FEMALE students  above AGE 8 YEARS OLD are in Kindergarten?
What is total intake in Nursery?
What is total intake in Pre-Kindergarten?
What is total intake in Kindergarten?
Which session or sessions does the school operate for Primary?
Which session or sessions does the school operate for Primary?/Morning
Which session or sessions does the school operate for Primary?/Afternoon
Which session or sessions does the school operate for Primary?/Evening
What is the total number of Primary school students?
What is the total number of Primary students that are Females?
What is the total number of primary students that are Males?
What is the total number of Primary teachers that are Males?
What is the total number of Primary teachers that are Females?
How many teachers are teaching only one grade at Primary level that are MALES?
How many teachers are teaching only one grade at the Primary level that are FEMALES?
How many additional teachers does the school need at the Primary level?
How many MALE students in Grade 1 are Repeaters?
How many FEMALE students in Grade 1 are Repeaters?
How many FEMALE students in Grade 2 are Repeaters?
How many MALE students in Grade 2 are Repeaters?
How many MALE students in Grade 3 are Repeaters?
How many FEMALE students in Grade 3 are Repeaters?
How many MALE students in Grade 4 are Repeaters?
How many FEMALE students in Grade 4 are Repeaters?
How many MALE students in Grade 5 are Repeaters?
How many FEMALE students in Grade 5 are Repeaters?
How many MALE students in Grade 6 are Repeaters?
How many FEMALE students in Grade 6 are Repeaters?
How many MALE students in Grade 1 are Visually impaired ?
How many FEMALE students in Grade 1 are Visually impaired?
How many MALE students in Grade 2 are Visually impaired ?
How many FEMALE students in Grade 2 are Visually impaired?
How many MALE students in Grade 3 are Visually impaired ?
How many FEMALE students in Grade 3 are Visually impaired?
How many MALE students in Grade 4 are Visually impaired ?
How many FEMALE students in Grade 4 are Visually impaired?
How many MALE students in Grade 5 are Visually impaired ?
How many FEMALE students in Grade 5 are Visually impaired?
How many MALE students in Grade 6 are Visually impaired ?
How many FEMALE students in Grade 6 are Visually impaired?
How many MALE students in  Grade 1 have hearing impairment?
How many FEMALE students in Grade 1 have hearing impairment?
How many MALE students in  Grade 2 have hearing impairment?
How many FEMALE students in Grade 2 have hearing impairment?
How many MALE students in  Grade 3 have hearing impairment?
How many FEMALE students in Grade 3 have hearing impairment?
How many MALE students in  Grade 4 have hearing impairment?
How many FEMALE students in Grade 4 have hearing impairment?
How many MALE students in  Grade 5 have hearing impairment?
How many FEMALE students in Grade 5 have hearing impairment?
How many FEMALE students in Grade 6 have hearing impairment?
How many MALE students in  Grade 6 have hearing impairment?
How many MALE students in  Grade 1 have other physical disabilities?
How many FEMALE students in  Grade 1 have other physical disabilities?
How many MALE students in  Grade 2 have other physical disabilities?
How many FEMALE students in  Grade 2 have other physical disabilities?
How many MALE students in  Grade 3 have other physical disabilities?
How many FEMALE students in  Grade 3 have other physical disabilities?
How many MALE students in  Grade 4 have other physical disabilities?
How many FEMALE students in  Grade 4 have other physical disabilities?
How many MALE students in  Grade 5 have other physical disabilities?
How many FEMALE students in  Grade 5 have other physical disabilities?
How many MALE students in  Grade 6 have other physical disabilities?
How many FEMALE students in  Grade 6 have other physical disabilities?
How many MALE students in  Grade 1 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 1 have other mental disability or learning difficulty?
How many MALE students in  Grade 2 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 2 have other mental disability or learning difficulty?
How many MALE students in  Grade 3 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 3 have other mental disability or learning difficulty?
How many MALE students in  Grade 4 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 4 have other mental disability or learning difficulty?
How many MALE students in  Grade 5 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 5 have other mental disability or learning difficulty?
How many MALE students in  Grade 6 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 6 have other mental disability or learning difficulty?
How many students enrolled in Grade 1 are MALES?
How many students enrolled in Grade 2 are MALES?
How many students enrolled in Grade 3 are MALES?
How many students enrolled in Grade 4 are MALES?
How many students enrolled in Grade 5 are MALES?
How many students enrolled in Grade 6 are MALES?
How many students enrolled in Grade 1 are FEMALES?
How many students enrolled in Grade 2 are FEMALES?
How many students enrolled in Grade 3 are FEMALES?
How many students enrolled in Grade 4 are FEMALES?
How many students enrolled in Grade 5 are FEMALES?
How many students enrolled in Grade 6 are FEMALES?
How many Sections do Grade 1 has?
How many Sections do Grade 2 has?
How many Sections do Grade 3 has?
How many Sections do Grade 4 has?
How many Sections do Grade 5 has?
How many Sections do Grade 6 has?
How many students repeating  Grade 1 are MALES?
How many students repeating  Grade 2 are MALES?
How many students repeating  Grade 3 are MALES?
How many students repeating  Grade 4 are MALES?
How many students repeating  Grade 6 are MALES?
How many students repeating  Grade 5 are MALES?
How many students repeating  Grade 1 are FEMALES?
How many students repeating  Grade 2 are FEMALES?
How many students repeating  Grade 3 are FEMALES?
How many students repeating  Grade 4 are FEMALES?
How many students repeating  Grade 5 are FEMALES?
How many students repeating  Grade 6 are FEMALES?
How many students  below Age 6 in Grade 1 are MALES?
How many students  below Age 6 in Grade 2 are MALES?
How many students  below Age 6 in Grade 3 are MALES?
How many students  below Age 6 in Grade 4 are MALES?
How many students  below Age 6 in Grade 5 are MALES?
How many students  below Age 6 in Grade 6 are MALES?
How many students  below Age 6 in Grade 1 are FEMALES?
How many students  below Age 6 in Grade 2 are FEMALES?
How many students  below Age 6 in Grade 3 are FEMALES?
How many students  below Age 6 in Grade 4 are FEMALES?
How many students  below Age 6 in Grade 5 are FEMALES?
How many students  below Age 6 in Grade 6 are FEMALES?
How many students  Age 6 years old in Grade 1 are MALES?
How many students  Age 6 years old in Grade 2 are MALES?
How many students  Age 6 years old in Grade 3 are MALES?
How many students  Age 6 years old in Grade 4 are MALES?
How many students  Age 6 years old in Grade 5 are MALES?
How many students  Age 6 years old in Grade 6 are MALES?
How many students  Age 6 years old in Grade 1 are FEMALES?
How many students  Age 6 years old in Grade 2 are FEMALES?
How many students  Age 6 years old in Grade 3 are FEMALES?
How many students  Age 6 years old in Grade 4 are FEMALES?
How many students  Age 6 years old in Grade 5 are FEMALES?
How many students  Age 6 years old in Grade 6 are FEMALES?
How many students  Age 7 years old in Grade 1 are MALES?
How many students  Age 7 years old in Grade 2 are MALES?
How many students  Age 7 years old in Grade 3 are MALES?
How many students  Age 7 years old in Grade 4 are MALES?
How many students  Age 7 years old in Grade 5 are MALES?
How many students  Age 7 years old in Grade 6 are MALES?
How many students  Age 7 years old in Grade 1 are FEMALES?
How many students  Age 7 years old in Grade 2 are FEMALES?
How many students  Age 7 years old in Grade 3 are FEMALES?
How many students  Age 7 years old in Grade 4 are FEMALES?
How many students  Age 7 years old in Grade 5 are FEMALES?
How many students  Age 7 years old in Grade 6 are FEMALES?
How many students  Age 8 years old  in Grade 1 are MALES?
How many students  Age 8 years old  in Grade 2 are MALES?
How many students  Age 8 years old  in Grade 3 are MALES?
How many students  Age 8 years old  in Grade 4 are MALES?
How many students  Age 8 years old  in Grade 5 are MALES?
How many students  Age 8 years old  in Grade 6 are MALES?
How many students  Age 8 years old  in Grade 1 are FEMALES?
How many students  Age 8 years old  in Grade 2 are FEMALES?
How many students  Age 8 years old  in Grade 3 are FEMALES?
How many students  Age 8 years old  in Grade 4 are FEMALES?
How many students  Age 8 years old  in Grade 5 are FEMALES?
How many students  Age 8 years old  in Grade 6 are FEMALES?
How many students   Age 9 years old in Grade 1 are MALES?
How many students   Age 9 years old in Grade 2 are MALES?
How many students   Age 9 years old in Grade 3 are MALES?
How many students   Age 9 years old in Grade 4 are MALES?
How many students   Age 9 years old in Grade 5 are MALES?
How many students   Age 9 years old in Grade 6 are MALES?
How many students  Age 9 years old in Grade 1 are FEMALES?
How many students  Age 9 years old in Grade 2 are FEMALES?
How many students  Age 9 years old in Grade 3 are FEMALES?
How many students  Age 9 years old in Grade 4 are FEMALES?
How many students  Age 9 years old in Grade 5 are FEMALES?
How many students  Age 9 years old in Grade 6 are FEMALES?
How many students  Age 10 years old in Grade 1 are MALES?
How many students  Age 10 years old in Grade 2 are MALES?
How many students  Age 10 years old in Grade 3 are MALES?
How many students  Age 10 years old in Grade 4 are MALES?
How many students  Age 10 years old in Grade 5 are MALES?
How many students  Age 10 years old in Grade 6 are MALES?
How many students  Age 10 years old in Grade 1 are FEMALES?
How many students  Age 10 years old in Grade 2 are FEMALES?
How many students   Age 10 years old in Grade 3 are FEMALES?
How many students   Age 10 years old in Grade 4 are FEMALES?
How many students   Age 10 years old in Grade 5 are FEMALES?
How many students   Age 10 years old in Grade 6 are FEMALES?
How many students   Age 11 years old in Grade 1 are MALES?
How many students   Age 11 years old in Grade 2 are MALES?
How many students   Age 11 years old in Grade 3 are MALES?
How many students   Age 11 years old in Grade 4 are MALES?
How many students   Age 11 years old in Grade 5 are MALES?
How many students   Age 11 years old in Grade 6 are MALES?
How many students   Age 11 years old in Grade 1 are FEMALES?
How many students   Age 11 years old in Grade 2 are FEMALES?
How many students   Age 11 years old in Grade 3 are FEMALES?
How many students   Age 11 years old in Grade 4 are FEMALES?
How many students   Age 11 years old in Grade 5 are FEMALES?
How many students   Age 11 years old in Grade 6 are FEMALES?
How many students  Age 12 years old in Grade 1 are MALES?
How many students  Age 12 years old in Grade 2 are MALES?
How many students  Age 12 years old in Grade 3 are MALES?
How many students  Age 12 years old in Grade 4 are MALES?
How many students  Age 12 years old in Grade 5 are MALES?
How many students  Age 12 years old in Grade 6 are MALES?
How many students  Age 12 years old in Grade 1 are FEMALES?
How many students  Age 12 years old in Grade 2 are FEMALES?
How many students  Age 12 years old in Grade 3 are FEMALES?
How many students   12 years old in Grade 4 are FEMALES?
How many students  Age 12 years old in Grade 5 are FEMALES?
How many students  Age 12 years old in Grade 6 are FEMALES?
How many students  Age 13 years old in Grade 1 are MALES?
How many students  Age 13 years old in Grade 2 are MALES?
How many students  Age 13 years old in Grade 3 are MALES?
How many students  Age 13 years old in Grade 4 are MALES?
How many students  Age 13 years old in Grade 5 are MALES?
How many students  Age 13 years old in Grade 6 are MALES?
How many students  Age 13 years old in Grade 1 are FEMALES?
How many students  Age 13 years old in Grade 2 are FEMALES?
How many students  Age 13 years old in Grade 3 are FEMALES?
How many students  Age 13 years old in Grade 4 are FEMALES?
How many students  Age 13 years old in Grade 5 are FEMALES?
How many students  Age 13 years old in Grade 6 are FEMALES?
How many students Age 14 years old in Grade 1 are MALES?
How many students Age 14 years old in Grade 2 are MALES?
How many students Age 14 years old in Grade 3 are MALES?
How many students Age 14 years old in Grade 4 are MALES?
How many students Age 14 years old in Grade 5 are MALES?
How many students Age 14 years old in Grade 6 are MALES?
How many students  Age 14 years old in Grade 1 are FEMALES?
How many students  Age 14 years old in Grade 2 are FEMALES?
How many students  Age 14 years old in Grade 3 are FEMALES?
How many students  Age 14 years old in Grade 4 are FEMALES?
How many students  Age 14 years old in Grade 5 are FEMALES?
How many students  Age 14 years old in Grade 6 are FEMALES?
How many students  Age 15 years old in Grade 1 are MALES?
How many students  Age 15 years old in Grade 2 are MALES?
How many students  Age 15 years old in Grade 3 are MALES?
How many students  Age 15 years old in Grade 4 are MALES?
How many students  Age 15 years old in Grade 5 are MALES?
How many students  Age 15 years old in Grade 6 are MALES?
How many students  Age 15 years old in Grade 1 are FEMALES?
How many students  Age 15 years old in Grade 2 are FEMALES?
How many students  Age 15 years old in Grade 3 are FEMALES?
How many students  Age 15 years old in Grade 4 are FEMALES?
How many students  age 15 Years old  in Grade 5 are FEMALES?
How many students  age 15 Years old  in Grade 6 are FEMALES?
How many students above age 15 Years old  in Grade 1 are MALES?
How many students above age 15 Years old  in Grade 2 are MALES?
How many students above age 15 Years old  in Grade 3 are MALES?
How many students above age 15 Years old  in Grade 4 are MALES?
How many students above age 15 Years old  in Grade 5 are MALES?
How many students above age 15 Years old  in Grade 6 are MALES?
How many students  above Age 15 in Grade 1 are FEMALES?
How many students  above Age 15 in Grade 2 are FEMALES?
How many students  above Age 15 in Grade 3 are FEMALES?
How many students  above Age 15 in Grade 4 are FEMALES?
How many students  above Age 15 in Grade 5 are FEMALES?
How many students  above Age 15 in Grade 6 are FEMALES?
How many students who graduated from Grade 6 last Academic year are MALES
How many students who graduated from Grade 6 last Academic year are FEMALES?
What is total intake in Grade 1?
What is total intake in Grade 2?
What is total intake in Grade 3?
What is total intake in Grade 4?
What is total intake in Grade 5?
What is total intake in Grade 6?
How many male student graduated from Grade 6 last academic year?
How many female student graduated from Grade 6 last academic year?
Which section(s) does your junior high school operate?
Which section(s) does your junior high school operate?/Morning
Which section(s) does your junior high school operate?/Afternoon
Which section(s) does your junior high school operate?/Evening
What is the total number of Junior High School students?
What is the total number of Junior High School students that are males?
What is the total number of Junior High School students that are females?
What is the total number of Junior High School teachers that are males?
What is the total number of Junior High School teachers that are females?
How many teachers are teaching only one grade at Junior High level that are male?
How many teachers that are teaching only one grade at Junior High level that are female?
How many additional teachers are need to teach at the grade Junior High level?
How many FEMALE students in Grade 7 are Repeaters?
How many MALE students in Grade 7 are Repeaters?
How many FEMALE students in Grade 8 are Repeaters?
How many MALE students in Grade 8 are Repeaters?
How many FEMALE students in Grade 9 are Repeaters?
How many MALE students in Grade 9 are Repeaters?
How many MALE students in Grade 7 are Visually impaired ?
How many FEMALE students in Grade 7 are Visually impaired?
How many MALE students in Grade 8 are Visually impaired ?
How many FEMALE students in Grade 8 are Visually impaired?
How many MALE students in Grade 9 are Visually impaired ?
How many FEMALE students in Grade 9 are Visually impaired?
How many MALE students in  Grade 7 have hearing impairment?
How many FEMALE students in Grade 7 have hearing impairment?
How many MALE students in  Grade 8 have hearing impairment?
How many FEMALE students in Grade 8 have hearing impairment?
How many MALE students in  Grade 9 have hearing impairment?
How many FEMALE students in Grade 9 have hearing impairment?
How many MALE students in  Grade 7 have other physical disabilities?
How many FEMALE students in  Grade 7 have other physical disabilities?
How many MALE students in  Grade 8 have other physical disabilities?
How many FEMALE students in  Grade 8 have other physical disabilities?
How many MALE students in  Grade 9 have other physical disabilities?
How many FEMALE students in  Grade 9 have other physical disabilities?
How many MALE students in  Grade 7 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 7 have other mental disability or learning difficulty?
How many MALE students in  Grade 8 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 8 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 9 have other mental disability or learning difficulty?
How many MALE students in  Grade 9 have other mental disability or learning difficulty?
How many Sections do Grade 7 has?
How many Sections do Grade 8 has?
How many Sections do Grade 9 has?
How many students repeating  Grade 7 are MALES?
How many students repeating  Grade 8 are MALES?
How many students repeating  Grade 9 are MALES?
How many students repeating  Grade 7 are FEMALES?
How many students repeating  Grade 8 are FEMALES?
How many students repeating  Grade 9are FEMALES?
How many students  below Age 12 years old in Grade 7 are MALES?
How many students below Age 12 years old in Grade 8 are MALES?
How many students below Age 12 years old in Grade 9 are MALES?
How many students below Age 12 years old in Grade 7 are FEMALES?
How many students below Age 12 years old in Grade 8 are FEMALES?
How many students below Age 12 years old in Grade 9 are FEMALES?
How many students Age 12 years old in Grade 7 are MALES?
How many students Age 12 years old in Grade 8 are MALES?
How many students Age 12 years old in Grade 9 are MALES?
How many students Age 12 years old in Grade 7 are FEMALES?
How many students Age 12 years old in Grade 8 are FEMALES?
How many students Age 12 years old in Grade 9 are FEMALES?
How many students  Age 13 years old in Grade 7 are MALES?
How many students  Age 13 years old in Grade 8 are MALES?
How many students  Age 13 years old in Grade 9 are MALES?
How many students  Age 13 years old in Grade 7 are FEMALES?
How many students  Age 13 years old in Grade 8 are FEMALES?
How many students  Age 13 years old in Grade 9 are FEMALES?
How many students Age 14 years old in Grade 7 are MALES?
How many students Age 14 years old in Grade 8 are MALES?
How many students Age 14 years old in Grade 9 are MALES?
How many students  Age 14 years old in Grade 7 are FEMALES?
How many students  Age 14 years old in Grade 8 are FEMALES?
How many students  Age 14 years old in Grade 9 are FEMALES?
How many students  Age 15 years old in Grade 7 are MALES?
How many students  Age 15 years old in Grade 8 are MALES?
How many students  Age 15 years old in Grade 9 are MALES?
How many students  age 15 Years old  in Grade 7 are FEMALES?
How many students   age 15 Years old  in Grade 8 are FEMALES?
How many students  age 15 Years old  in Grade 9 are FEMALES?
How many students age 16 Years old  in Grade 7 are MALES?
How many students age 16 Years old  in Grade 8 are MALES?
How many students age 16 Years old  in Grade 9 are MALES?
How many students  above Age 16 in Grade 7 are FEMALES?
How many students  above Age 16 in Grade 8 are FEMALES?
How many students  above Age 16 in Grade 9 are FEMALES?
How many students age 17 in Grade 7 are MALES?
How many students age 17 in Grade 9 are MALES?
How many students age 17 in Grade 8 are MALES?
How many students age 17 in Grade 7 are FEMALES?
How many students age 17 in Grade 8 are FEMALES?
How many students age 17 in Grade 9 are FEMALES?
How many students age 18 in Grade 7 are MALES?
How many students age 18 in Grade 9 are MALES?
How many students age 18 in Grade 8 are MALES?
How many students age 18 in Grade 7 are FEMALES?
How many students age 18 in Grade 8 are FEMALES?
How many students age 18 in Grade 9 are FEMALES?
How many students age 19 in Grade 7 are MALES?
How many students age 19 in Grade 8 are MALES?
How many students age 19 in Grade 9 are MALES?
How many students age 19 in Grade 7 are FEMALES?
How many students age 19 in Grade 8 are FEMALES?
How many students age 19 in Grade 9 are FEMALES?
How many students age 20 in Grade 7 are MALES?
How many students age 20 in Grade 8 are MALES?
How many students age 20 in Grade 9 are MALES?
How many students age 20 in Grade 7 are FEMALES?
How many students age 20 in Grade 8 are FEMALES?
How many students age 20 in Grade 9 are FEMALES?
How many students above age 20 in Grade 7 that are MALES?
How many students above age 20 in Grade 8 that are MALES?
How many students above age 20 in Grade 9 that are MALES?
How many students above age 20 in Grade 7 that are FEMALES?
How many students above age 20 in Grade 8 that are FEMALES?
How many students above age 20 in Grade 9 that are FEMALES?
How many students who graduated from Grade 7 last Academic year are MALES
How many students who graduated from Grade 8 last Academic year are MALES
How many students who graduated from Grade 9 last Academic year are MALES
How many students who graduated from Grade 7 last Academic year are FEMALES?
How many students who graduated from Grade 8 last Academic year are FEMALES?
How many students who graduated from Grade 9 last Academic year are FEMALES?
what is the total number of  junior high school students  that are Males?
What is total intake in Grade 7?
What is total intake in Grade 8?
What is total intake in Grade 9?
Which section(s) does your Senior high school operate?
Which section(s) does your Senior high school operate?/Morning
Which section(s) does your Senior high school operate?/Afternoon
Which section(s) does your Senior high school operate?/Evening
What is the total number of Senior High School students?
What is the total number of Senior High School students that are males?
What is the total number of Senior High School students that are females?
What is the total number of Senior High School teachers that are males?
How many teachers are teaching only one grade at Senior High level that are male?
How many teachers are teaching only one grade at  Senior High level that are female?
How many additional teachers are needed at Senior High level?
How many MALE students in Grade 10 are Repeaters?
How many FEMALE students in Grade 10 are Repeaters?
How many MALE students in Grade 11 are Repeaters?
How many FEMALE students in Grade 11 are Repeaters?
How many FEMALE students in Grade 12 are Repeaters?
How many MALE students in Grade 12 are Repeaters?
How many MALE students in Grade 10 are Visually impaired ?
How many FEMALE students in Grade 10 are Visually impaired?
How many MALE students in Grade 11 are Visually impaired ?
How many FEMALE students in Grade 11 are Visually impaired?
How many MALE students in Grade 12 are Visually impaired ?
How many FEMALE students in Grade 12 are Visually impaired?
How many MALE students in  Grade 10 have hearing impairment?
How many FEMALE students in Grade 10 have hearing impairment?
How many MALE students in  Grade 11 have hearing impairment?
How many FEMALE students in Grade 11 have hearing impairment?
How many MALE students in  Grade 12 have hearing impairment?
How many FEMALE students in Grade 12 have hearing impairment?
How many MALE students in  Grade 10 have other physical disabilities?
How many FEMALE students in  Grade 10 have other physical disabilities?
How many MALE students in  Grade 11 have other physical disabilities?
How many FEMALE students in  Grade 11 have other physical disabilities?
How many MALE students in  Grade 12 have other physical disabilities?
How many FEMALE students in  Grade 12 have other physical disabilities?
How many MALE students in  Grade 10 have other mental disability or learning difficulty?
How many MALE students in  Grade 11 have other mental disability or learning difficulty?
How many MALE students in  Grade 12 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 10 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 11 have other mental disability or learning difficulty?
How many FEMALE students in  Grade 12 have other mental disability or learning difficulty?
How many Sections do Grade 10 has?
How many Sections do Grade 11 has?
How many Sections do Grade 12 has?
How many students below Age 12 years old in Grade 10 are MALES?
How many students below Age 12 years old in Grade 11 are MALES?
How many students below Age 12 years old in Grade 12 are MALES?
How many students below Age 12 years old in Grade 10 are FEMALES?
How many students below Age 12 years old in Grade 11 are FEMALES?
How many students below Age 12 years old in Grade 12 are FEMALES?
How many students Age 12 years old in Grade 10 are MALES?
How many students Age 12 years old in Grade 11 are MALES?
How many students Age 12 years old in Grade 12 are MALES?
How many students Age 12 years old in Grade 10 are FEMALES?
How many students Age 12 years old in Grade 11 are FEMALES?
How many students Age 12 years old in Grade 12 are FEMALES?
How many students  Age 13 years old in Grade 10 are MALES?
How many students  Age 13 years old in Grade 11 are MALES?
How many students  Age 13 years old in Grade 12 are MALES?
How many students  Age 13 years old in Grade 10 are FEMALES?
How many students  Age 13 years old in Grade 11 are FEMALES?
How many students  Age 13 years old in Grade 12 are FEMALES?
How many students  Age 14 years old in Grade 10 are MALES?
How many students  Age 14 years old in Grade 11 are MALES?
How many students  Age 14 years old in Grade 12 are MALES?
How many students  Age 14 years old in Grade 10 are FEMALES?
How many students  Age 14 years old in Grade 11 are FEMALES?
How many students  Age 14 years old in Grade 12 are FEMALES?
How many students  Age 15 years old in Grade 10 are MALES?
How many students  Age 15 years old in Grade 11 are MALES?
How many students  Age 15 years old in Grade 12 are MALES?
How many students  age 15 Years old  in Grade 10 are FEMALES?
How many students  age 15 Years old  in Grade 11 are FEMALES?
How many students  age 15 Years old  in Grade 12 are FEMALES?
How many students age 16 Years old  in Grade 10 are MALES?
How many students age 16 Years old  in Grade 11 are MALES?
How many students age 16 Years old  in Grade 12 are MALES?
How many students  above Age 16 in Grade 10 are FEMALES?
How many students  above Age 16 in Grade 11 are FEMALES?
How many students  above Age 16 in Grade 12 are FEMALES?
How many students age 17 in Grade 10 are MALES?
How many students age 17 in Grade 11 are MALES?
How many students age 17 in Grade 12 are MALES?
How many students age 17 in Grade 10 are FEMALES?
How many students age 17 in Grade 11 are FEMALES?
How many students age 17 in Grade 12 are FEMALES?
How many students age 18 in Grade 10 are MALES?
